time_ms,carrier,transmission,optical_rx,envelope,digital_active_low
6.405,0,1.0,0.0521,0.318,0
6.41,0,1.0,0.0761,0.3057,0
6.415,0,1.0,0.0711,0.2941,0
6.42,0,1.0,0.0711,0.2825,0
6.425,0,1.0,0.0924,0.2717,0
6.43,0,1.0,0.0555,0.2615,0
6.435,0,1.0,0.11,0.2515,0
6.44,0,1.0,0.1248,0.2424,0
6.445,0,1.0,0.0497,0.2335,0
6.45,0,1.0,0.1161,0.2252,0
6.455,0,1.0,0.1138,0.2171,0
6.46,0,1.0,0.0638,0.2088,0
6.465,0,1.0,0.0816,0.2011,0
6.47,0,1.0,0.0685,0.1938,0
6.475,0,1.0,0.105,0.1867,0
6.48,0,1.0,0.1184,0.1798,0
6.485,0,1.0,0.0657,0.1736,0
6.49,0,1.0,0.0894,0.1671,0
6.495,0,1.0,0.0846,0.1608,0
6.5,0,1.0,0.0823,0.155,0
6.505,0,1.0,0.1145,0.1495,0
6.51,0,1.0,0.059,0.1439,0
6.515,0,1.0,0.0839,0.1386,1
6.52,0,1.0,0.0905,0.1337,1
6.525,0,1.0,0.0857,0.1293,1
6.53,0,1.0,0.0791,0.1245,1
6.535,0,1.0,0.0612,0.1203,1
6.54,0,1.0,0.0817,0.1161,1
6.545,0,1.0,0.067,0.1119,1
6.55,0,1.0,0.1043,0.1083,1
6.555,0,1.0,0.0708,0.1046,1
6.56,0,1.0,0.1071,0.1013,1
6.565,0,1.0,0.0988,0.0978,1
6.57,0,1.0,0.045,0.0943,1
6.575,0,1.0,0.0778,0.091,1
6.58,0,1.0,0.0323,0.0883,1
6.585,0,1.0,0.101,0.0856,1
6.59,0,1.0,0.1347,0.0831,1
6.595,0,1.0,0.0898,0.0801,1
6.6,0,1.0,0.0803,0.0774,1
6.605,0,1.0,0.086,0.0753,1
6.61,0,1.0,0.1017,0.0729,1
6.615,0,1.0,0.1124,0.0708,1
6.62,0,1.0,0.0957,0.0685,1
6.625,0,1.0,0.1064,0.0665,1
6.63,0,1.0,0.1431,0.0653,1
6.635,0,1.0,0.0992,0.0634,1
6.64,0,1.0,0.0056,0.0623,1
6.645,0,1.0,0.0862,0.0612,1
6.65,0,1.0,0.1024,0.0597,1
6.655,0,1.0,0.1,0.058,1
6.66,0,1.0,0.0931,0.0563,1
6.665,0,1.0,0.0977,0.0548,1
6.67,0,1.0,0.0968,0.0532,1
6.675,0,1.0,0.0519,0.0522,1
6.68,0,1.0,0.1335,0.051,1
6.685,0,1.0,0.0579,0.0497,1
6.69,0,1.0,0.0782,0.0483,1
6.695,0,1.0,0.092,0.0472,1
6.7,0,1.0,0.0494,0.0465,1
6.705,0,1.0,0.1026,0.0453,1
6.71,0,1.0,0.0715,0.0438,1
6.715,0,1.0,0.0706,0.0425,1
6.72,0,1.0,0.0535,0.0415,1
6.725,0,1.0,0.0842,0.0403,1
6.73,0,1.0,0.1005,0.0395,1
6.735,0,1.0,0.1072,0.0391,1
6.74,0,1.0,0.1103,0.0386,1
6.745,0,1.0,0.0603,0.0379,1
6.75,0,1.0,0.0782,0.037,1
6.755,0,1.0,0.1184,0.0364,1
6.76,0,1.0,0.0664,0.0359,1
6.765,0,1.0,0.0751,0.0349,1
6.77,0,1.0,0.0733,0.0343,1
6.775,0,1.0,0.0931,0.0337,1
6.78,0,1.0,0.1169,0.0335,1
6.785,0,1.0,0.0871,0.0326,1
6.79,0,1.0,0.0588,0.0321,1
6.795,0,1.0,0.0948,0.0315,1
6.8,0,1.0,0.0735,0.0304,1
6.805,0,1.0,0.0646,0.03,1
6.81,0,1.0,0.0628,0.0301,1
6.815,0,1.0,0.0457,0.03,1
6.82,0,1.0,0.0867,0.0292,1
6.825,0,1.0,0.1102,0.0289,1
6.83,0,1.0,0.0813,0.0285,1
6.835,0,1.0,0.0785,0.0278,1
6.84,0,1.0,0.1202,0.0274,1
6.845,0,1.0,0.0766,0.027,1
6.85,0,1.0,0.1011,0.0265,1
6.855,0,1.0,0.1119,0.0264,1
6.86,0,1.0,0.0813,0.0264,1
6.865,0,1.0,0.0785,0.026,1
6.87,0,1.0,0.0885,0.0255,1
6.875,0,1.0,0.1234,0.0254,1
6.88,0,1.0,0.0656,0.025,1
6.885,0,1.0,0.0583,0.0247,1
6.89,0,1.0,0.1002,0.0246,1
6.895,0,1.0,0.0705,0.0246,1
6.9,0,1.0,0.0659,0.0244,1
6.905,0,1.0,0.0465,0.0244,1
6.91,0,1.0,0.0684,0.0241,1
6.915,0,1.0,0.0677,0.0234,1
6.92,0,1.0,0.1107,0.0237,1
6.925,0,1.0,0.1205,0.0238,1
6.93,0,1.0,0.0978,0.0239,1
6.935,0,1.0,0.0598,0.0236,1
6.94,0,1.0,0.1048,0.0235,1
6.945,0,1.0,0.1045,0.0236,1
6.95,1,1.0,1.1533,0.0484,1
6.955,1,1.0,1.091,0.0879,1
6.96,1,1.0,1.091,0.125,1
6.965,0,1.0,0.0937,0.1207,1
6.97,0,1.0,0.1352,0.1172,1
6.975,1,1.0,1.0612,0.1292,1
6.98,1,1.0,1.0581,0.1634,1
6.985,1,1.0,1.0816,0.1975,1
6.99,0,1.0,0.0948,0.1983,1
6.995,0,1.0,0.0668,0.191,1
7.0,0,1.0,0.0626,0.1844,1
7.005,1,1.0,1.0457,0.2176,1
7.01,1,1.0,1.0257,0.249,0
7.015,0,1.0,0.0509,0.2628,0
7.02,0,1.0,0.0603,0.2531,0
7.025,0,1.0,0.0068,0.2446,0
7.03,1,1.0,1.0771,0.2672,0
7.035,1,1.0,1.0941,0.2965,0
7.04,0,1.0,0.0828,0.317,0
7.045,0,1.0,0.0853,0.3045,0
7.05,0,1.0,0.061,0.2926,0
7.055,1,1.0,1.0977,0.3057,0
7.06,1,1.0,1.0805,0.3338,0
7.065,1,1.0,1.0708,0.3609,0
7.07,0,1.0,0.0781,0.3473,0
7.075,0,1.0,0.111,0.3343,0
7.08,1,1.0,1.0971,0.338,0
7.085,1,1.0,1.0732,0.365,0
7.09,1,1.0,1.1116,0.3914,0
7.095,0,1.0,0.1116,0.3923,0
7.1,0,1.0,0.0559,0.3771,0
7.105,0,1.0,0.124,0.363,0
7.11,1,1.0,1.1205,0.3889,0
7.115,1,1.0,1.0338,0.4132,0
7.12,0,1.0,0.0643,0.4201,0
7.125,0,1.0,0.1058,0.4041,0
7.13,0,1.0,0.0659,0.388,0
7.135,1,1.0,1.0543,0.4051,0
7.14,1,1.0,1.1043,0.43,0
7.145,0,1.0,0.089,0.4445,0
7.15,0,1.0,0.0921,0.4272,0
7.155,0,1.0,0.113,0.4109,0
7.16,1,1.0,1.0632,0.4198,0
7.165,1,1.0,1.0659,0.4443,0
7.17,1,1.0,1.073,0.4671,0
7.175,0,1.0,0.0544,0.4571,0
7.18,0,1.0,0.0952,0.4392,0
7.185,1,1.0,1.0771,0.4302,0
7.19,1,1.0,1.1074,0.4536,0
7.195,1,1.0,1.1179,0.4761,0
7.2,0,1.0,0.1159,0.4738,0
7.205,0,1.0,0.0906,0.4551,0
7.21,0,1.0,0.0972,0.4375,0
7.215,1,1.0,1.0226,0.46,0
7.22,1,1.0,1.1026,0.4815,0
7.225,0,1.0,0.0913,0.4861,0
7.23,0,1.0,0.0846,0.4667,0
7.235,0,1.0,0.0866,0.4483,0
7.24,1,1.0,1.0652,0.4634,0
7.245,1,1.0,1.0899,0.4856,0
7.25,1,1.0,1.0895,0.5064,0
7.255,0,1.0,0.0416,0.4866,0
7.26,0,1.0,0.0646,0.4677,0
7.265,1,1.0,1.0696,0.4653,0
7.27,1,1.0,1.0864,0.4872,0
7.275,1,1.0,1.0939,0.508,0
7.28,0,1.0,0.0939,0.4957,0
7.285,0,1.0,0.1071,0.4763,0
7.29,1,1.0,1.125,0.4662,0
7.295,1,1.0,1.0506,0.4874,0
7.3,1,1.0,1.0919,0.5086,0
7.305,0,1.0,0.0454,0.505,0
7.31,0,1.0,0.0725,0.4852,0
7.315,0,1.0,0.0827,0.466,0
7.32,1,1.0,1.053,0.4874,0
7.325,1,1.0,1.0941,0.5081,0
7.33,0,1.0,0.0661,0.5124,0
7.335,0,1.0,0.1032,0.4927,0
7.34,0,1.0,0.1082,0.4739,0
7.345,1,1.0,1.1395,0.48,0
7.35,1,1.0,1.1031,0.5015,0
7.355,1,1.0,1.0634,0.5218,0
7.36,0,1.0,0.0663,0.5014,0
7.365,0,1.0,0.1072,0.482,0
7.37,1,1.0,1.0916,0.4794,0
7.375,1,1.0,1.1141,0.5007,0
7.38,1,1.0,1.0171,0.5207,0
7.385,0,1.0,0.0462,0.5088,0
7.39,0,1.0,0.0744,0.4885,0
7.395,1,1.0,1.0515,0.4774,0
7.4,1,1.0,1.1085,0.4981,0
7.405,1,1.0,1.0699,0.5187,0
7.41,0,1.0,0.0879,0.5141,0
7.415,0,1.0,0.0642,0.4944,0
7.42,0,1.0,0.0957,0.4749,0
7.425,1,1.0,1.0659,0.4886,0
7.43,1,1.0,1.0623,0.509,0
7.435,0,1.0,0.082,0.5201,0
7.44,0,1.0,0.0269,0.5003,0
7.445,0,1.0,0.0728,0.4806,0
7.45,1,1.0,1.0551,0.4853,0
7.455,1,1.0,1.1053,0.5067,0
7.46,1,1.0,1.0667,0.5274,0
7.465,0,1.0,0.0669,0.5066,0
7.47,0,1.0,0.11,0.487,0
7.475,1,1.0,1.0554,0.4838,0
7.48,1,1.0,1.0597,0.5046,0
7.485,1,1.0,1.0932,0.5243,0
7.49,0,1.0,0.0885,0.5112,0
7.495,0,1.0,0.0529,0.491,0
7.5,0,1.0,0.0959,0.4718,0
7.505,1,1.0,1.0616,0.4937,0
7.51,1,1.0,1.0776,0.5143,0
7.515,0,1.0,0.0783,0.5179,0
7.52,0,1.0,0.096,0.4979,0
7.525,0,1.0,0.1159,0.4784,0
7.53,1,1.0,1.0791,0.4918,0
7.535,1,1.0,1.0955,0.5122,0
7.54,0,1.0,0.1078,0.5239,0
7.545,0,1.0,0.0856,0.5033,0
7.55,0,1.0,0.0796,0.4832,0
7.555,1,1.0,1.0601,0.4884,0
7.56,1,1.0,1.0982,0.5091,0
7.565,1,1.0,1.0526,0.5288,0
7.57,0,1.0,0.0629,0.508,0
7.575,0,1.0,0.0802,0.4883,0
7.58,1,1.0,1.0672,0.4855,0
7.585,1,1.0,1.127,0.5072,0
7.59,1,1.0,1.098,0.5278,0
7.595,0,1.0,0.0773,0.523,0
7.6,0,1.0,0.1126,0.5027,0
7.605,0,1.0,0.088,0.4827,0
7.61,1,1.0,1.0629,0.5036,0
7.615,1,1.0,1.0565,0.5234,0
7.62,0,1.0,0.1208,0.5268,0
7.625,0,1.0,0.0746,0.5059,0
7.63,0,1.0,0.0868,0.4862,0
7.635,1,1.0,1.0903,0.4993,0
7.64,1,1.0,1.0736,0.5203,0
7.645,0,1.0,0.0803,0.531,0
7.65,0,0.08,0.1083,0.5101,0
7.655,0,0.08,0.0259,0.4902,0
7.66,1,0.08,0.1592,0.4724,0
7.665,1,0.08,0.1976,0.4567,0
7.67,1,0.08,0.1508,0.4409,0
7.675,0,0.08,0.0849,0.4238,0
7.68,0,0.08,0.0908,0.4074,0
7.685,1,0.08,0.1736,0.3924,0
7.69,1,0.08,0.1956,0.3802,0
7.695,1,0.08,0.1802,0.3679,0
7.7,0,0.08,0.1068,0.3545,0
7.705,0,0.08,0.0681,0.3406,0
7.71,0,0.08,0.0778,0.3274,0
7.715,1,0.08,0.1924,0.3172,0
7.72,1,0.08,0.1542,0.3075,0
7.725,0,0.08,0.0796,0.2968,0
7.73,0,0.08,0.0552,0.2857,0
7.735,0,0.08,0.0706,0.2746,0
7.74,0,0.08,0.1246,0.2646,0
7.745,0,0.08,0.0465,0.2547,0
7.75,0,0.08,0.064,0.245,0
7.755,0,0.08,0.0995,0.2359,0
7.76,0,0.08,0.0719,0.2272,0
7.765,0,0.08,0.0315,0.219,0
7.77,0,0.08,0.026,0.2114,0
7.775,0,0.08,0.0779,0.2033,0
7.78,0,0.08,0.0947,0.1958,0
7.785,0,0.08,0.0961,0.1885,0
7.79,0,0.08,0.1089,0.1818,0
7.795,0,0.08,0.1168,0.1762,0
7.8,0,0.08,0.0937,0.1699,0
7.805,0,0.08,0.1082,0.1636,0
7.81,0,0.08,0.1206,0.1576,0
7.815,0,0.08,0.0714,0.1521,0
7.82,0,1.0,0.0772,0.1467,0
7.825,0,1.0,0.0692,0.1411,0
7.83,0,1.0,0.0487,0.1362,1
7.835,0,1.0,0.064,0.1314,1
7.84,0,1.0,0.0704,0.1268,1
7.845,0,1.0,0.067,0.1224,1
7.85,0,1.0,0.0322,0.1182,1
7.855,0,1.0,0.0753,0.1138,1
7.86,0,1.0,0.1227,0.11,1
7.865,0,1.0,0.085,0.106,1
7.87,0,1.0,0.1175,0.103,1
7.875,0,1.0,0.035,0.1002,1
7.88,0,1.0,0.0842,0.0968,1
7.885,0,1.0,0.1031,0.0939,1
7.89,0,1.0,0.0616,0.0906,1
7.895,0,1.0,0.072,0.0882,1
7.9,0,1.0,0.0578,0.0851,1
7.905,0,1.0,0.0931,0.0823,1
7.91,0,1.0,0.0869,0.0792,1
7.915,0,1.0,0.0772,0.0765,1
7.92,0,1.0,0.0998,0.0741,1
7.925,0,1.0,0.087,0.0718,1
7.93,0,1.0,0.0554,0.0697,1
7.935,0,1.0,0.1041,0.0673,1
7.94,0,1.0,0.0963,0.065,1
7.945,0,1.0,0.0797,0.0628,1
7.95,0,1.0,0.0972,0.0616,1
7.955,0,1.0,0.0786,0.0598,1
7.96,0,1.0,0.0746,0.058,1
7.965,0,1.0,0.0785,0.0563,1
7.97,0,1.0,0.0954,0.0547,1
7.975,0,1.0,0.0351,0.0534,1
7.98,0,1.0,0.1262,0.052,1
7.985,0,1.0,0.066,0.0505,1
7.99,0,1.0,0.0919,0.0492,1
7.995,0,1.0,0.0597,0.0482,1
8.0,0,1.0,0.0763,0.0469,1
8.005,0,1.0,0.116,0.0459,1
8.01,0,1.0,0.091,0.0444,1
8.015,0,1.0,0.0299,0.044,1
8.02,0,1.0,0.1104,0.0431,1
8.025,0,1.0,0.0969,0.0427,1
8.03,0,1.0,0.1081,0.0418,1
8.035,0,1.0,0.0443,0.0405,1
8.04,0,1.0,0.096,0.0399,1
8.045,0,1.0,0.0569,0.039,1
8.05,0,1.0,0.0557,0.0381,1
8.055,0,1.0,0.0856,0.0372,1
8.06,0,1.0,0.0729,0.037,1
8.065,0,1.0,0.07,0.0363,1
8.07,0,1.0,0.0788,0.0354,1
8.075,0,1.0,0.0231,0.0349,1
8.08,0,1.0,0.0917,0.0338,1
8.085,0,1.0,0.1055,0.0333,1
8.09,0,1.0,0.0579,0.0326,1
8.095,0,1.0,0.0448,0.0323,1
8.1,0,1.0,0.1107,0.0321,1
8.105,0,1.0,0.1072,0.0317,1
8.11,0,1.0,0.0609,0.0312,1
8.115,0,1.0,0.1028,0.0306,1
8.12,0,1.0,0.0639,0.0301,1
8.125,0,1.0,0.0954,0.0299,1
8.13,0,1.0,0.0731,0.0293,1
8.135,0,1.0,0.0858,0.0288,1
8.14,0,1.0,0.0917,0.0281,1
8.145,0,1.0,0.0449,0.0274,1
8.15,0,1.0,0.0451,0.0272,1
8.155,0,1.0,0.0489,0.0271,1
8.16,0,1.0,0.0975,0.0268,1
8.165,0,1.0,0.0731,0.0267,1
8.17,0,1.0,0.1128,0.0261,1
8.175,0,1.0,0.0957,0.0257,1
8.18,0,1.0,0.115,0.0254,1
8.185,0,1.0,0.1084,0.0252,1
8.19,0,1.0,0.044,0.0247,1
8.195,0,1.0,0.0647,0.0243,1
8.2,0,1.0,0.0792,0.0237,1
8.205,0,1.0,0.0581,0.0234,1
8.21,0,1.0,0.0822,0.0231,1
8.215,0,1.0,0.0869,0.0232,1
8.22,0,1.0,0.0543,0.023,1
8.225,0,1.0,0.1368,0.0231,1
8.23,0,1.0,0.0797,0.0229,1
8.235,0,1.0,0.0867,0.0223,1
8.24,0,1.0,0.0842,0.0219,1
8.245,0,1.0,0.096,0.0218,1
8.25,0,1.0,0.0801,0.0211,1
8.255,0,1.0,0.0729,0.0209,1
8.26,0,1.0,0.0981,0.0207,1
8.265,0,1.0,0.0694,0.0204,1
8.27,0,1.0,0.0825,0.0205,1
8.275,0,1.0,0.0637,0.0203,1
8.28,0,1.0,0.0668,0.02,1
8.285,0,1.0,0.0602,0.0201,1
8.29,0,1.0,0.1084,0.0202,1
8.295,0,1.0,0.0218,0.0207,1
8.3,0,1.0,0.06,0.0206,1
8.305,0,1.0,0.1088,0.021,1
8.31,0,1.0,0.0655,0.021,1
8.315,0,1.0,0.101,0.0209,1
8.32,0,1.0,0.0819,0.0213,1
8.325,0,1.0,0.0607,0.0214,1
8.33,0,1.0,0.115,0.0214,1
8.335,0,1.0,0.0934,0.0215,1
8.34,0,1.0,0.0876,0.0212,1
8.345,1,1.0,1.1081,0.0448,1
8.35,1,1.0,1.079,0.0842,1
8.355,1,1.0,1.0613,0.1223,1
8.36,0,1.0,0.0459,0.1182,1
8.365,0,1.0,0.0853,0.1139,1
8.37,1,1.0,1.0947,0.1263,1
8.375,1,1.0,1.0493,0.1613,1
8.38,1,1.0,1.1129,0.1961,1
8.385,0,1.0,0.0496,0.1974,1
8.39,0,1.0,0.0926,0.1904,1
8.395,1,1.0,1.0414,0.1913,1
8.4,1,1.0,1.095,0.2239,0
8.405,1,1.0,1.0537,0.256,0
8.41,0,1.0,0.0724,0.2623,0
8.415,0,1.0,0.0454,0.2523,0
8.42,0,1.0,0.0948,0.2437,0
8.425,1,1.0,1.0706,0.2665,0
8.43,1,1.0,1.1412,0.2972,0
8.435,0,1.0,0.1243,0.3179,0
8.44,0,1.0,0.0764,0.3056,0
8.445,0,1.0,0.0471,0.2939,0
8.45,1,1.0,1.0696,0.3065,0
8.455,1,1.0,1.0438,0.3355,0
8.46,1,1.0,1.1153,0.3622,0
8.465,0,1.0,0.0643,0.3486,0
8.47,0,1.0,0.1015,0.3351,0
8.475,1,1.0,1.1154,0.3388,0
8.48,1,1.0,1.075,0.3651,0
8.485,1,1.0,1.1028,0.3913,0
8.49,0,1.0,0.0295,0.3846,0
8.495,0,1.0,0.0662,0.37,0
8.5,0,1.0,0.0877,0.3556,0
8.505,1,1.0,1.0552,0.3823,0
8.51,1,1.0,1.0804,0.4082,0
8.515,0,1.0,0.0207,0.4155,0
8.52,0,1.0,0.0451,0.3994,0
8.525,0,1.0,0.0526,0.3836,0
8.53,1,1.0,1.094,0.4009,0
8.535,1,1.0,1.1006,0.4245,0
8.54,0,1.0,0.0702,0.4393,0
8.545,0,1.0,0.0844,0.4224,0
8.55,0,1.0,0.0759,0.4062,0
8.555,1,1.0,1.0533,0.4148,0
8.56,1,1.0,1.0944,0.4389,0
8.565,1,1.0,1.1098,0.4618,0
8.57,0,1.0,0.0358,0.4435,0
8.575,0,1.0,0.0805,0.4264,0
8.58,1,1.0,1.0804,0.4259,0
8.585,1,1.0,1.0671,0.4489,0
8.59,1,1.0,1.1063,0.4715,0
8.595,0,1.0,0.0893,0.4688,0
8.6,0,1.0,0.1233,0.4503,0
8.605,0,1.0,0.0586,0.4334,0
8.61,1,1.0,1.1167,0.4566,0
8.615,1,1.0,1.0837,0.4784,0
8.62,0,1.0,0.0613,0.4833,0
8.625,0,1.0,0.0997,0.4644,0
8.63,0,1.0,0.0647,0.4464,0
8.635,1,1.0,1.1149,0.4615,0
8.64,1,1.0,1.0751,0.483,0
8.645,0,1.0,0.0888,0.4962,0
8.65,0,1.0,0.0731,0.4767,0
8.655,0,1.0,0.0995,0.4583,0
8.66,1,1.0,1.0856,0.4647,0
8.665,1,1.0,1.0675,0.4866,0
8.67,1,1.0,1.0623,0.5068,0
8.675,0,1.0,0.1054,0.4949,0
8.68,0,1.0,0.0611,0.4758,0
8.685,1,1.0,1.0672,0.465,0
8.69,1,1.0,1.1041,0.4873,0
8.695,1,1.0,1.1238,0.5077,0
8.7,0,1.0,0.088,0.5037,0
8.705,0,1.0,0.122,0.4841,0
8.71,0,1.0,0.0773,0.4652,0
8.715,1,1.0,1.0701,0.487,0
8.72,1,1.0,1.0737,0.5081,0
8.725,0,1.0,0.1225,0.5119,0
8.73,0,1.0,0.0644,0.4918,0
8.735,0,1.0,0.0967,0.4728,0
8.74,1,1.0,1.0737,0.4864,0
8.745,1,1.0,1.0355,0.5078,0
8.75,1,1.0,1.0757,0.5276,0
8.755,0,1.0,0.127,0.507,0
8.76,0,1.0,0.0803,0.487,0
8.765,1,1.0,1.0848,0.4842,0
8.77,1,1.0,1.0983,0.5057,0
8.775,1,1.0,1.1091,0.5267,0
8.78,0,1.0,0.1098,0.5143,0
8.785,0,1.0,0.0722,0.4942,0
8.79,1,1.0,1.0216,0.4823,0
8.795,1,1.0,1.105,0.5039,0
8.8,1,1.0,1.0601,0.5241,0
8.805,0,1.0,0.0921,0.5193,0
8.81,0,1.0,0.0709,0.4989,0
8.815,0,1.0,0.1234,0.4792,0
8.82,1,1.0,1.0448,0.5004,0
8.825,1,1.0,1.0946,0.5212,0
8.83,0,1.0,0.0971,0.5245,0
8.835,0,1.0,0.1263,0.5043,0
8.84,0,1.0,0.1144,0.4842,0
8.845,1,1.0,1.062,0.4895,0
8.85,1,1.0,1.0325,0.5094,0
8.855,1,1.0,1.094,0.5292,0
8.86,0,1.0,0.0614,0.5084,0
8.865,0,1.0,0.0304,0.4885,0
8.87,1,1.0,1.1238,0.4853,0
8.875,1,1.0,1.0659,0.5063,0
8.88,1,1.0,1.1036,0.5264,0
8.885,0,1.0,0.0834,0.5134,0
8.89,0,1.0,0.0433,0.4933,0
8.895,1,1.0,1.1228,0.4825,0
8.9,1,1.0,1.0699,0.5035,0
8.905,1,1.0,1.0385,0.5227,0
8.91,0,1.0,0.1034,0.5175,0
8.915,0,1.0,0.0798,0.4967,0
8.92,0,1.0,0.071,0.4778,0
8.925,1,1.0,1.0605,0.4915,0
8.93,1,1.0,1.1113,0.5125,0
8.935,0,1.0,0.0993,0.5242,0
8.94,0,1.0,0.1044,0.5034,0
8.945,0,1.0,0.0959,0.4837,0
8.95,1,1.0,1.0982,0.4886,0
8.955,1,1.0,1.0678,0.5089,0
8.96,1,1.0,1.1007,0.5297,0
8.965,0,1.0,0.104,0.5096,0
8.97,0,1.0,0.0709,0.4899,0
8.975,1,1.0,1.0738,0.4872,0
8.98,1,1.0,1.08,0.5086,0
8.985,1,1.0,1.0888,0.5288,0
8.99,0,1.0,0.0616,0.5153,0
8.995,0,1.0,0.0626,0.4952,0
9.0,0,1.0,0.0927,0.4756,0
9.005,1,1.0,1.0762,0.4969,0
9.01,1,1.0,1.0696,0.5167,0
9.015,0,1.0,0.0573,0.5201,0
9.02,0,1.0,0.0985,0.4996,0
9.025,0,1.0,0.0542,0.4802,0
9.03,1,1.0,1.1312,0.4944,0
9.035,1,1.0,1.0955,0.5148,0
9.04,0,1.0,0.0491,0.5264,0
9.045,0,1.0,0.0778,0.5053,0
9.05,0,1.0,0.1027,0.4856,0
9.055,1,1.0,1.06,0.4908,0
9.06,1,1.0,1.0544,0.5113,0
9.065,1,1.0,1.0791,0.5316,0
9.07,0,1.0,0.0532,0.5107,0
9.075,0,1.0,0.0641,0.4906,0
9.08,1,1.0,1.1209,0.4885,0
9.085,1,1.0,1.092,0.5093,0
9.09,1,1.0,1.1351,0.5302,0
9.095,0,1.0,0.0853,0.5256,0
9.1,0,1.0,0.0126,0.5053,0
9.105,0,1.0,0.0699,0.4855,0
9.11,1,1.0,1.1216,0.5071,0
9.115,1,1.0,1.1313,0.5275,0
9.12,0,1.0,0.1112,0.5305,0
9.125,0,1.0,0.072,0.5097,0
9.13,0,1.0,0.0767,0.4896,0
9.135,0,1.0,0.0761,0.4705,0
9.14,0,1.0,0.1052,0.4522,0
9.145,0,1.0,0.1214,0.4352,0
9.15,0,1.0,0.0541,0.4182,0
9.155,0,1.0,0.0788,0.4019,0
9.16,0,1.0,0.0955,0.3861,0
9.165,0,1.0,0.0201,0.3714,0
9.17,0,1.0,0.071,0.3574,0
9.175,0,1.0,0.0824,0.3436,0
9.18,0,1.0,0.0755,0.3309,0
9.185,0,1.0,0.0756,0.318,0
9.19,0,1.0,0.0623,0.3058,0
9.195,0,1.0,0.1006,0.2945,0
9.2,0,1.0,0.0117,0.2841,0
9.205,0,1.0,0.0644,0.273,0
9.21,0,1.0,0.0464,0.2632,0
9.215,0,1.0,0.0993,0.2533,0
9.22,0,1.0,0.0584,0.2436,0
9.225,0,1.0,0.0548,0.2344,0
9.23,0,1.0,0.0703,0.2259,0
9.235,0,1.0,0.0889,0.217,0
9.24,0,1.0,0.0863,0.2093,0
9.245,0,1.0,0.0855,0.2016,0
9.25,0,1.0,0.0677,0.1941,0
9.255,0,1.0,0.0625,0.1872,0
9.26,0,1.0,0.0565,0.1806,0
9.265,0,1.0,0.1055,0.1748,0
9.27,0,1.0,0.0746,0.1681,0
9.275,0,1.0,0.0249,0.1622,0
9.28,0,1.0,0.095,0.1563,0
9.285,0,1.0,0.051,0.1506,0
9.29,0,1.0,0.0666,0.1456,0
9.295,0,1.0,0.0761,0.1402,0
9.3,0,1.0,0.0332,0.1353,1
9.305,0,1.0,0.0134,0.1311,1
9.31,0,1.0,0.0803,0.1261,1
9.315,0,1.0,0.1017,0.1216,1
9.32,0,1.0,0.0553,0.1177,1
9.325,0,1.0,0.0598,0.1136,1
9.33,0,1.0,0.0981,0.11,1
9.335,0,1.0,0.119,0.1064,1
9.34,0,1.0,0.0419,0.1029,1
9.345,0,1.0,0.112,0.0996,1
9.35,0,1.0,0.0629,0.0964,1
9.355,0,1.0,0.0392,0.0937,1
9.36,0,1.0,0.108,0.0906,1
9.365,0,1.0,0.0722,0.0876,1
9.37,0,1.0,0.0937,0.0844,1
9.375,0,1.0,0.0785,0.0816,1
9.38,0,1.0,0.0724,0.0789,1
9.385,0,1.0,0.0721,0.0761,1
9.39,0,1.0,0.0497,0.074,1
9.395,0,1.0,0.029,0.0718,1
9.4,0,1.0,0.0708,0.0697,1
9.405,0,1.0,0.1269,0.0678,1
9.41,0,1.0,0.0376,0.0659,1
9.415,0,1.0,0.1024,0.064,1
9.42,0,1.0,0.0721,0.0621,1
9.425,0,1.0,0.0266,0.0607,1
9.43,0,1.0,0.0669,0.0585,1
9.435,0,1.0,0.0673,0.0574,1
9.44,0,1.0,0.0185,0.0561,1
9.445,0,1.0,0.0623,0.0543,1
9.45,0,1.0,0.0826,0.0526,1
9.455,0,1.0,0.0393,0.0517,1
9.46,0,1.0,0.0383,0.0505,1
9.465,0,1.0,0.0336,0.0493,1
9.47,0,1.0,0.0699,0.0481,1
9.475,0,1.0,0.0888,0.047,1
9.48,0,1.0,0.0979,0.0457,1
9.485,0,1.0,0.0805,0.0443,1
9.49,0,1.0,0.1039,0.0434,1
9.495,0,1.0,0.0654,0.0424,1
9.5,0,1.0,0.0732,0.0413,1
9.505,0,1.0,0.0611,0.0403,1
9.51,0,1.0,0.0604,0.0395,1
9.515,0,1.0,0.0807,0.0389,1
9.52,0,1.0,0.1044,0.0381,1
9.525,0,1.0,0.0445,0.0373,1
9.53,0,1.0,0.0977,0.0365,1
9.535,0,1.0,0.0883,0.0356,1
9.54,0,1.0,0.0911,0.0349,1
9.545,0,1.0,0.0941,0.034,1
9.55,0,1.0,0.0808,0.033,1
9.555,0,1.0,0.0497,0.0322,1
9.56,0,1.0,0.0881,0.0313,1
9.565,0,1.0,0.0519,0.0314,1
9.57,0,1.0,0.0941,0.031,1
9.575,0,1.0,0.0635,0.0309,1
9.58,0,1.0,0.0893,0.0304,1
9.585,0,1.0,0.0829,0.0297,1
9.59,0,1.0,0.0648,0.0293,1
9.595,0,1.0,0.0751,0.0285,1
9.6,0,1.0,0.1082,0.0285,1
